CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE,SOURCE
0352T,Oct brst/node i&r per spec,0.0,299.52,cms_pfs
0353T,Intraop oct breast cavity,0.0,299.52,cms_pfs
0354T,Oct breast surg cavity i&r,0.0,299.52,cms_pfs
0355T,Gi tract capsule endoscopy,0.0,0.0,master_cleaned
0356T,Insrt drug device for iop,0.0,0.0,master_cleaned
0358T,Bia whole body,0.0,299.52,cms_pfs
0362T,Bhv id suprt assmt ea 15 min,0.0,299.52,cms_pfs
0373T,Adapt bhv tx ea 15 min,0.0,299.52,cms_pfs
0376T,Insert ant segment drain int,0.0,0.0,master
0378T,Visual field assmnt rev/rprt,0.0,0.0,cms_pfs
0379T,Vis field assmnt tech suppt,0.0,0.0,cms_pfs
0381T,Ext h rate epi sz 14 days,0.0,0.0,master
0382T,Ext h rate sz 14 day ri only,0.0,0.0,master
0383T,Ext h rate sz up to 30 days,0.0,0.0,master
0384T,Ex h rate sz 30 day ri only,0.0,0.0,master
0385T,Ex h rate for sz ovr 30 day,0.0,0.0,master
0386T,Ex h rate sz 30+ day ri only,0.0,0.0,master
0394T,Hdr elctrnc skn surf brchytx,0.0,0.0,master
0395T,Hdr elctr ntrst/ntrcv brchtx,0.0,0.0,cms_pfs
0396T,Intraop kinetic balnce sensr,0.0,0.0,master
0397T,Ercp w/optical endomicroscpy,0.0,0.0,cms_pfs
0398T,Mrgfus strtctc les abltj,0.0,0.0,master_cleaned
0400T,Mltispectrl digital les alys,0.0,0.0,master
0401T,Mltispectrl digital les alys,0.0,0.0,master
0402T,Colgn crs-link crn&pachymtry,0.0,0.0,cms_pfs
0403T,Diabetes prev standard curr,0.0,0.0,cms_pfs
0404T,Trnscrv uterin fibroid abltj,0.0,0.0,master
0405T,Ovrsght xtrcorp liv asst pat,0.0,0.0,master
0408T,Insj/rplc cardiac modulj sys,0.0,0.0,cms_pfs
0409T,Insj/rplc car modulj pls gn,0.0,0.0,cms_pfs
0410T,Insj/rplc car modulj atr elt,0.0,0.0,cms_pfs
0411T,Insj/rplc car modulj vnt elt,0.0,0.0,cms_pfs
0412T,Rmvl cardiac modulj pls gen,0.0,0.0,cms_pfs
0413T,Rmvl car modulj tranvns elt,0.0,0.0,cms_pfs
0414T,Rmvl & rpl car modulj pls gn,0.0,0.0,cms_pfs
0415T,Repos car modulj tranvns elt,0.0,0.0,cms_pfs
0416T,Reloc skin pocket pls gen,0.0,0.0,cms_pfs
0417T,Prgrmg eval cardiac modulj,0.0,33.28,cms_pfs
0418T,Interro eval cardiac modulj,0.0,33.28,cms_pfs
0419T,Dstrj neurofibroma xtnsv,0.0,0.0,cms_pfs
0420T,Dstrj neurofibroma xtnsv,0.0,0.0,cms_pfs
0421T,Waterjet prostate abltj cmpl,0.0,0.0,master
0422T,Tactile breast img uni/bi,0.0,0.0,cms_pfs
0423T,Assay secretory type ii pla2,0.0,0.0,master_cleaned
0424T,Insj/rplc nstim apnea compl,0.0,0.0,master
0425T,Insj/rplc nstim apnea sen ld,0.0,0.0,master
0426T,Insj/rplc nstim apnea stm ld,0.0,0.0,master
0427T,Insj/rplc nstim apnea pls gn,0.0,0.0,master
0428T,Rmvl nstim apnea pls gen,0.0,0.0,master
0429T,Rmvl nstim apnea sen ld,0.0,0.0,master
0430T,Rmvl nstim apnea stimj ld,0.0,0.0,master
0431T,Rmvl/rplc nstim apnea pls gn,0.0,0.0,master
0432T,Repos nstim apnea stimj ld,0.0,0.0,master
0433T,Repos nstim apnea sensing ld,0.0,0.0,master
0434T,Interro eval npgs apnea,0.0,0.0,master
0435T,Prgrmg eval npgs apnea 1 ses,0.0,0.0,master
0436T,Prgrmg eval npgs apnea study,0.0,0.0,master
0437T,Impltj synth rnfcmt abdl wal,0.0,0.0,cms_pfs
0439T,Myocrd contrast prfuj echo,0.0,0.0,cms_pfs
0440T,Abltj perc uxtr/perph nrv,0.0,0.0,cms_pfs
0441T,Abltj perc lxtr/perph nrv,0.0,0.0,cms_pfs
0442T,Abltj perc plex/trncl nrv,0.0,0.0,cms_pfs
0443T,R-t spctrl alys prst8 tiss,0.0,0.0,cms_pfs
0444T,1st plmt drug elut oc ins,0.0,0.0,cms_pfs
0445T,Sbsqt plmt drug elut oc ins,0.0,0.0,cms_pfs
0446T,Insj impltbl glucose sensor,48.59,0.0,cms_pfs
0447T,Rmvl impltbl glucose sensor,56.24,0.0,cms_pfs
0448T,Remvl insj impltbl gluc sens,81.87,0.0,cms_pfs
0449T,Insj aqueous drain dev 1st,0.0,299.52,cms_pfs
0450T,Insj aqueous drain dev each,0.0,299.52,cms_pfs
0451T,Insj/rplcmt aortic ventr sys,0.0,0.0,master_cleaned
0452T,Insj/rplcmt dev vasc seal,0.0,0.0,master_cleaned
0453T,Insj/rplcmt mech-elec ntrfce,0.0,0.0,master_cleaned
0454T,Insj/rplcmt subq electrode,0.0,0.0,master_cleaned
0455T,Remvl aortic ventr cmpl sys,0.0,0.0,master_cleaned
0456T,Remvl aortic dev vasc seal,0.0,0.0,master_cleaned
0457T,Remvl mech-elec skin ntrfce,0.0,0.0,master_cleaned
0458T,Remvl subq electrode,0.0,0.0,master_cleaned
0459T,Relocaj rplcmt aortic ventr,0.0,0.0,master_cleaned
0460T,Repos aortic ventr dev eltrd,0.0,0.0,master_cleaned
0461T,Repos aortic contrpulsj dev,0.0,0.0,master_cleaned
0462T,Prgrmg eval aortic ventr sys,0.0,0.0,master_cleaned
0463T,Interrog aortic ventr sys,0.0,0.0,master_cleaned
0464T,Visual ep test for glaucoma,0.0,299.52,cms_pfs
0465T,Supchrdl njx rx w/o supply,0.0,0.0,master_cleaned
0466T,Insj ch wal respir eltrd/ra,0.0,0.0,master_cleaned
0467T,Revj/rplmnt ch respir eltrd,0.0,0.0,master_cleaned
0468T,Rmvl ch wal respir eltrd/ra,0.0,0.0,master_cleaned
0469T,Rta polarize scan oc scr bi,0.0,0.0,master_cleaned
0470T,Oct skn img acquisj i&r 1st,0.0,0.0,master_cleaned
0471T,Oct skn img acquisj i&r addl,0.0,0.0,master_cleaned
0472T,Prgrmg io rta eltrd ra,0.0,299.52,cms_pfs
0473T,Reprgrmg io rta eltrd ra,0.0,299.52,cms_pfs
0474T,Insj aqueous drg dev io rsvr,0.0,299.52,cms_pfs
0475T,Rec ftl car sgl 3 ch i&r,0.0,0.0,master_cleaned
0476T,Rec ftl car sgl elec tr data,0.0,0.0,master_cleaned
0477T,Rec ftl car sgl xrtj alys,0.0,0.0,master_cleaned
0478T,Rec ftl car 3 ch rev i&r,0.0,0.0,master_cleaned
0479T,Fxjl abl lsr 1st 100 sq cm,0.0,0.0,cms_pfs
0480T,Fxjl abl lsr ea addl 100sqcm,0.0,299.52,cms_pfs
0481T,Njx autol wbc concentrate,0.0,299.52,cms_pfs
0483T,Tmvi percutaneous approach,0.0,0.0,cms_pfs
0484T,Tmvi transthoracic exposure,0.0,0.0,cms_pfs
0485T,Oct mid ear i&r unilateral,0.0,33.28,cms_pfs
0486T,Oct mid ear i&r bilateral,0.0,33.28,cms_pfs
0487T,Trvg biomchn mapg w/reprt,0.0,0.0,master_cleaned
0488T,Diabetes prev online/elec,0.0,299.52,cms_pfs
0489T,Regn cell tx scldr hands,0.0,299.52,cms_pfs
0490T,Regn cell tx scldr h mlt inj,0.0,299.52,cms_pfs
0491T,Abl lsr opn wnd 1st 20 sqcm,0.0,0.0,master_cleaned
0492T,Abl lsr opn wnd addl 20 sqcm,0.0,0.0,master_cleaned
0493T,Cntc near ifr spectrsc wound,0.0,0.0,master_cleaned
0494T,Prep & cannulj cdvr don lung,0.0,0.0,cms_pfs
0495T,Mntr cdvr don lng 1st 2 hrs,0.0,299.52,cms_pfs
0496T,Mntr cdvr don lng ea addl hr,0.0,299.52,cms_pfs
0497T,Xtrnl pt act ecg in-off conn,0.0,0.0,master_cleaned
0498T,Xtrnl pt act ecg r&i pr 30 d,0.0,0.0,master_cleaned
0499T,Cysto f/urtl strix/stenosis,0.0,0.0,master
0500F,Initial prenatal care visit,0.0,0.0,master_cleaned
0500T,Hpv 5+ hi risk hpv types,0.0,0.0,master_cleaned
0501F,Prenatal flow sheet,0.0,0.0,master_cleaned
0501T,Cor ffr derived cor cta data,0.0,0.0,master_cleaned
0502F,Subsequent prenatal care,0.0,0.0,master_cleaned
0502T,Cor ffr data prep & transmis,0.0,0.0,master_cleaned
0503F,Postpartum care visit,0.0,0.0,master_cleaned
0503T,Cor ffr alys gnrj ffr mdl,884.58,99.84,master
0504T,Cor ffr data review i&r,0.0,0.0,master_cleaned
0505F,Hemodialysis plan docd,0.0,0.0,master_cleaned
0505T,Ev fempop artl revsc,0.0,0.0,cms_pfs
0506T,Mac pgmt opt dns meas hfp,0.0,33.28,cms_pfs
0507F,Periton dialysis plan docd,0.0,0.0,master_cleaned
0507T,Near ifr 2img mibmn glnd i&r,0.0,33.28,cms_pfs
0508T,Pls echo us b1 dns meas tib,0.0,0.0,master_cleaned
0509F,Urine incon plan docd,0.0,0.0,master_cleaned
0509T,Pattern erg w/i&r,77.54,33.28,cms_pfs
0510T,Rmvl sinus tarsi implant,0.0,0.0,cms_pfs
0511T,Rmvl&rinsj sinus tarsi implt,0.0,0.0,cms_pfs
0512T,Esw integ wnd hlg 1st wnd,0.0,0.0,cms_pfs
0513F,Elev bp plan of care docd,0.0,0.0,master_cleaned
0513T,Esw integ wnd hlg ea addl,0.0,0.0,cms_pfs
0514F,Care plan hgb docd esa pt,0.0,0.0,master_cleaned
0514T,Intraop vis axis id pt fixj,0.0,0.0,master
0515T,Insj wcs lv compl sys,0.0,0.0,cms_pfs
0516F,Anemia plan of care docd,0.0,0.0,master_cleaned
0516T,Insj wcs lv eltrd only,0.0,0.0,cms_pfs
0517F,Glaucoma plan of care docd,0.0,0.0,master_cleaned
0517T,Insj wcs lv both compnt pg,0.0,0.0,cms_pfs
0518F,Fall plan of care docd,0.0,0.0,master_cleaned
0518T,Rmvl pg wcs lv battery only,0.0,0.0,cms_pfs
0519F,Pland chemo docd b/4 txmnt,0.0,0.0,master_cleaned
0519T,Rmv&rplcmt pg wcs lv both,0.0,0.0,cms_pfs
0520F,Rad dos limts b/4 3d rad,0.0,0.0,master_cleaned
0520T,Rmv&rplcmt pg wcs lv battery,0.0,0.0,cms_pfs
0521F,Plan of care 4 pain docd,0.0,0.0,master_cleaned
0521T,Interrog dev eval wcs ip,0.0,33.28,cms_pfs
0522T,Prgrmg dev eval wcs ip,0.0,33.28,cms_pfs
0523T,Ntrapx c ffr w/3d funcjl map,0.0,0.0,cms_pfs
0524T,Ev cath dir chem abltj w/img,0.0,0.0,cms_pfs
0525F,Initial visit for episode,0.0,0.0,master_cleaned
0525T,Insj/rplcmt compl iims,0.0,0.0,cms_pfs
0526F,Subs visit for episode,0.0,0.0,master_cleaned
0526T,Insj/rplcmt iims eltrd only,0.0,0.0,cms_pfs
0527T,Insj/rplcmt iims implt mntr,0.0,0.0,cms_pfs
0528F,Rcmnd flw-up 10 yrs docd,0.0,0.0,master_cleaned
0528T,Prgrmg dev eval iims ip,0.0,33.28,cms_pfs
0529F,Intrvl 3/>yr pts clnscp docd,0.0,0.0,master_cleaned
0529T,Interrog dev eval iims ip,0.0,33.28,cms_pfs
0530T,Removal complete iims,0.0,0.0,cms_pfs
0531T,Removal iims electrode only,0.0,0.0,cms_pfs
0532T,Removal iims implt mntr only,0.0,0.0,cms_pfs
0533T,Cont rec mvmt do 6-10 days,0.0,0.0,master_cleaned
0534T,Cont rec mvmt do setup&train,0.0,0.0,master_cleaned
0535F,Dyspnea mngmnt plan docd,0.0,0.0,master_cleaned
0535T,Cont rec mvmt do reprt cnfig,0.0,0.0,master_cleaned
0536T,Cont rec mvmt do dl w/i&r,0.0,0.0,master_cleaned
0537T,Bld drv t lymphcyt car-t cll,0.0,0.0,master_cleaned
0538T,Bld drv t lymphcyt prep trns,0.0,0.0,master_cleaned
0539T,Receipt&prep car-t cll admn,0.0,0.0,master_cleaned
0540F,Gluco mngmnt plan docd,0.0,0.0,master_cleaned
0540T,Car-t cll admn autologous,0.0,0.0,master_cleaned
0541T,Myocardial imaging mcg,0.0,99.84,cms_pfs
0542T,Myocardial imaging mcg i&r,0.0,66.56,cms_pfs
0543T,Ta mv rpr w/artif chord tend,0.0,0.0,cms_pfs
0544T,Tcat mv annulus rcnstj,0.0,0.0,cms_pfs
0545F,Follow up care plan mdd docd,0.0,0.0,master_cleaned
0545T,Tcat tv annulus rcnstj,0.0,0.0,cms_pfs
0546T,Rf spectrsc ntraop mrgn asmt,0.0,0.0,cms_pfs
0547T,B1 matrl qual tst mcrind tib,0.0,0.0,cms_pfs
0548T,Tprnl balo cntnc dev bi,0.0,0.0,master
0549T,Tprnl balo cntnc dev uni,0.0,0.0,master
0550F,Cytopath report nongyn spcmn,0.0,0.0,master_cleaned
0550T,Tprnl balo cntnc dev rmvl ea,0.0,0.0,master
0551F,Cytopath report non routine,0.0,0.0,master_cleaned
0551T,Tprnl balo cntnc dev adjmt,0.0,0.0,master
0552T,Low-level laser therapy,0.0,0.0,cms_pfs
0553T,Perq tcat iliac anast implt,0.0,0.0,master
0554T,B1 str & fx rsk analysis,0.0,0.0,cms_pfs
0555F,Symptom mgmnt plan care docd,0.0,0.0,master_cleaned
0555T,B1 str&fx rsk transmis data,0.0,0.0,cms_pfs
0556F,Plan care lipid control docd,0.0,0.0,master_cleaned
0556T,B1 str & fx rsk assessment,0.0,0.0,cms_pfs
0557F,Plan caremng angnl symptdocd,0.0,0.0,master_cleaned
0557T,B1 str & fx rsk i&r,0.0,0.0,cms_pfs
0558T,Ct scan f/biomchn ct alys,0.0,0.0,cms_pfs
0559T,Antmc mdl 3d print 1st cmpnt,0.0,0.0,cms_pfs
0560T,Antmc mdl 3d print ea addl,0.0,0.0,cms_pfs
0561T,Antmc guide 3d print 1st gd,0.0,0.0,cms_pfs
0562T,Antmc guide 3d print ea addl,0.0,0.0,cms_pfs
0563T,Evac meibomian glnd heat bi,0.0,0.0,cms_pfs
0564T,Onc chemo rx cytotox csc 14,0.0,0.0,master
0565T,Autol cell implt adps hrvg,0.0,0.0,cms_pfs
0566T,Autol cell implt adps njx,0.0,0.0,cms_pfs
0567T,Perm flp tube occls w/implt,0.0,0.0,master
0568T,Intro mix saline&air f/ssg,0.0,0.0,master
0569T,Ttvr perq appr 1st prosth,0.0,0.0,cms_pfs
0570T,Ttvr perq ea addl prosth,0.0,0.0,cms_pfs
0571T,Insj/rplcmt icds ss eltrd,0.0,0.0,cms_pfs
0572T,Insertion ss dfb electrode,0.0,0.0,cms_pfs
0573T,Removal ss dfb electrode,0.0,0.0,cms_pfs
0574T,Repos prev ss impl dfb eltrd,0.0,0.0,cms_pfs
0575F,Hiv rna plan care docd,0.0,0.0,master_cleaned
0575T,Prgrmg dev eval icds ss ip,0.0,0.0,cms_pfs
0576T,Interrog dev eval icds ss ip,0.0,0.0,cms_pfs
0577T,Ephys eval icds ss,0.0,0.0,cms_pfs
0578T,Rem interrog dev icds phys,0.0,0.0,cms_pfs
0579T,Rem interrog dev icds tech,0.0,0.0,cms_pfs
0580F,Multidisciplinary care plan,0.0,0.0,master_cleaned
0580T,Rmvl ss impl dfb pg only,0.0,0.0,cms_pfs
0581F,Pt trnsfrd from anesth to cc,0.0,0.0,master_cleaned
0581T,Abltj mal brst tum perq crtx,0.0,0.0,cms_pfs
0582F,No trnsfr from anesth to cc,0.0,0.0,master_cleaned
0582T,Trurl abltj mal prst8 tiss,0.0,0.0,cms_pfs
0583F,Transfer care checklist used,0.0,0.0,master_cleaned
0583T,Tmpst auto tube dlvr sys,125.13,0.0,cms_pfs
0584F,No transfercare chklist used,0.0,0.0,master_cleaned
0584T,Perq islet cell transplant,0.0,0.0,cms_pfs
0585T,Laps islet cell transplant,0.0,0.0,cms_pfs
0586T,Open islet cell transplant,0.0,0.0,cms_pfs
0587T,Perq impltj/rplcmt isdns ptn,0.0,0.0,cms_pfs
0588T,Revision/removal isdns ptn,0.0,0.0,cms_pfs
0589T,Elec alys smpl prgrmg iins,0.0,0.0,cms_pfs
0590T,Elec alys cplx prgrmg iins,0.0,0.0,cms_pfs
0591T,Hlth&wb coaching indiv 1st,0.0,0.0,cms_pfs
0592T,Hlth&wb coaching indiv f-up,0.0,0.0,cms_pfs
0593T,Hlth&wb coaching group,0.0,0.0,cms_pfs
0594T,Osteot hum xtrnl lngth dev,0.0,0.0,cms_pfs
0596T,Temp fml iu vlv-pmp 1st insj,111.16,0.0,cms_pfs
0597T,Temp fml iu valve-pmp rplcmt,53.25,0.0,cms_pfs
0598T,R-t fluor wound img 1st site,0.0,0.0,cms_pfs
0599T,R-t fluor wound img ea addl,0.0,0.0,cms_pfs
0600T,Ablt ire 1+ o/t lv/prst8 prq,0.0,0.0,cms_pfs
0601T,Abltj ire 1+tumors open,0.0,0.0,cms_pfs
0602T,Transdermal gfr measurements,0.0,0.0,cms_pfs
0603T,Transdermal gfr monitoring,0.0,0.0,cms_pfs
0604T,Rem oct rta dev setup&educaj,0.0,0.0,cms_pfs
0605T,Rem oct rta techl sprt min 8,755.79,99.84,cms_pfs
0606T,Rem oct rta phys/qhp ea 30d,0.0,0.0,cms_pfs
0607T,Rem mntr pulm flu mntr setup,0.0,0.0,cms_pfs
0608T,Rem mntr pulm flu mntr alys,0.0,0.0,cms_pfs
0609T,Mrs disc pain acquisj data,0.0,0.0,cms_pfs
0610T,Mrs disc pain transmis data,0.0,0.0,cms_pfs
0611T,Mrs disc pain alg alys data,0.0,0.0,cms_pfs
0612T,Mrs discogenic pain i&r,0.0,0.0,cms_pfs
0613T,Perq tcat intratrl septl sht,0.0,0.0,cms_pfs
0614T,Rmvl&rplcmt ss impl dfb pg,0.0,0.0,cms_pfs
0615T,Auto alys binocular eye mvmt,0.0,0.0,cms_pfs
0616T,Insertion of iris prosthesis,0.0,0.0,master
0617T,Insj iris prosth w/rmvl&insj,0.0,0.0,master
0618T,Insj iris prosth sec io lens,0.0,0.0,master
0619T,Cysto w/prst8 commissurotomy,0.0,0.0,master
0620T,Evasc ven artlz tibl/prnl vn,0.0,0.0,cms_pfs
0621T,Trabeculostomy interno laser,0.0,0.0,cms_pfs
0622T,Trabeculostomy int lsr w/scp,0.0,0.0,cms_pfs
0623T,Auto quantification c plaque,0.0,0.0,master_cleaned
0624T,Auto quan c plaq data prep,0.0,0.0,master_cleaned
0625T,Auto quan c plaq cptr alys,0.0,0.0,master_cleaned
0626T,Auto quan c plaq i&r,0.0,0.0,master_cleaned
0627T,Perq njx algc fluor lmbr 1st,0.0,0.0,cms_pfs
0628T,Perq njx algc fluor lmbr ea,0.0,0.0,cms_pfs
0629T,Perq njx algc ct lmbr 1st,0.0,0.0,cms_pfs
0630T,Perq njx algc ct lmbr ea,0.0,0.0,cms_pfs
0631T,Tc vis lit hyperspectral img,0.0,0.0,master
0632T,Perq tcat us abltj nrv p-art,0.0,0.0,cms_pfs
0633T,Ct breast w/3d uni c-,0.0,33.28,cms_pfs
0634T,Ct breast w/3d uni c+,0.0,33.28,cms_pfs
0635T,Ct breast w/3d uni c-/c+,0.0,33.28,cms_pfs
0636T,Ct breast w/3d bi c-,0.0,33.28,cms_pfs
0637T,Ct breast w/3d bi c+,0.0,33.28,cms_pfs
0638T,Ct breast w/3d bi c-/c+,0.0,33.28,cms_pfs
0639T,Wrls skn snr anisotropy meas,0.0,0.0,cms_pfs
0640T,Ncntc ifr spctrsc o/t pad 1,0.0,33.28,cms_pfs
0641T,Ncntc nr ifr spctrsc wnd img,0.0,0.0,master_cleaned
0642T,Ncntc nr ifr spctrsc wnd i&r,0.0,0.0,master_cleaned
0643T,Tcat l ventr rstrj dev implt,0.0,0.0,cms_pfs
0644T,Tcat rmvl/dblk icar mas perq,0.0,0.0,cms_pfs
0645T,Tcat impltj c sins rdctj dev,0.0,0.0,cms_pfs
0646T,Ttvi/rplcmt w/prstc vlv perq,0.0,0.0,cms_pfs
0647T,Insj gtube perq mag gastrpxy,0.0,0.0,cms_pfs
0648T,Quan mr tis wo mri 1orgn,0.0,33.28,cms_pfs
0649T,Quan mr tiss w/mri 1orgn,0.0,33.28,cms_pfs
0650T,Prgrmg dev eval scrms remote,0.0,33.28,cms_pfs
0651T,Mag ctrld capsule endoscopy,0.0,0.0,cms_pfs
0652T,Egd flx transnasal dx br/wa,0.0,0.0,cms_pfs
0653T,Egd flx transnasal bx 1/mlt,0.0,0.0,cms_pfs
0654T,Egd flx transnasal tube/cath,0.0,0.0,cms_pfs
0655T,Tprnl focal abltj mal prst8,0.0,0.0,cms_pfs
0656T,Ant lmbr vrt bdy teth <7 seg,0.0,0.0,cms_pfs
0657T,Ant lmbr vrt bdy teth 8+ seg,0.0,0.0,cms_pfs
0658T,Elec impd spectrsc 1+skn les,0.0,0.0,cms_pfs
0659T,Tcat intra-c nfs supersat o2,0.0,0.0,cms_pfs
0660T,Implt ant sgm io nbio rx sys,0.0,0.0,cms_pfs
0661T,Rmvl&rimpltj ant sgm implt,0.0,0.0,cms_pfs
0662T,Scalp cool 1st meas&calbrj,0.0,0.0,master
0663T,Scalp cool plmt mntr rmvl,0.0,0.0,master
0664T,Don hysterectomy open cdvr,0.0,0.0,master_cleaned
0665T,Don hysterectomy open liv,0.0,0.0,master_cleaned
0666T,Don hysterectomy laps liv,0.0,0.0,master_cleaned
0667T,Don hysterectomy rcp uter,0.0,0.0,master_cleaned
0668T,Bkbench prep don uter algrft,0.0,0.0,cms_pfs
0669T,Bkbench rcnstj don uter ven,0.0,0.0,cms_pfs
0670T,Bkbench rcnstj don uter artl,0.0,0.0,cms_pfs
0671T,Insj ant sgm aq drg dev 1+,0.0,0.0,cms_pfs
0672T,Ndovag cryg rf remdl tiss,0.0,0.0,cms_pfs
0673T,Abltj b9 thyr ndul perq lasr,0.0,0.0,cms_pfs
0674T,Laps insj nw/rpcmt prm isdss,0.0,0.0,cms_pfs
0675T,Laps insj nw/rpcmt isdss 1ld,0.0,0.0,cms_pfs
0676T,Laps insj nw/rpcmt isdss ea,0.0,0.0,cms_pfs
0677T,Laps repos lead isdss 1st ld,0.0,0.0,cms_pfs
0678T,Laps repos lead isdss ea add,0.0,0.0,cms_pfs
0679T,Laps rmvl lead isdss,0.0,0.0,cms_pfs
0680T,Insj/rplcmt pg only isdss,0.0,0.0,cms_pfs
0681T,Rlcj pulse gen only isdss,0.0,0.0,cms_pfs
0682T,Removal pulse gen only isdss,0.0,0.0,cms_pfs
0683T,Prgrmg dev eval isdss ip,0.0,33.28,cms_pfs
0684T,Peri-px dev eval isdss ip,0.0,33.28,cms_pfs
0685T,Interrog dev eval isdss ip,0.0,33.28,cms_pfs
0686T,Histotripsy mal hepatcel tis,0.0,0.0,cms_pfs
0687T,Tx amblyopia dev setup 1st,0.0,0.0,cms_pfs
0688T,Tx amblyopia assmt w/report,0.0,0.0,cms_pfs
0689T,Quan us tis charac w/o dx us,0.0,33.28,cms_pfs
0690T,Quan us tis charac w/dx us,0.0,33.28,cms_pfs
0691T,Auto alys xst ct std vrt fx,0.0,33.28,cms_pfs
0692T,Therapeutic ultrafiltration,0.0,0.0,cms_pfs
0693T,Compre ful bdy 3d mtn alys,0.0,0.0,cms_pfs
0694T,3d vol img&rcnstj brst/ax,0.0,33.28,cms_pfs
0695T,Bdy srf mpg pm/cvdfb tm impl,0.0,0.0,cms_pfs
0696T,Bdy surf mapg pm/cvdfb f/up,0.0,0.0,cms_pfs
0697T,Quan mr tis wo mri mlt orgn,0.0,33.28,cms_pfs
0698T,Quan mr tiss w/mri mlt orgn,0.0,33.28,cms_pfs
0699T,Njx pst chmbr eye medication,0.0,0.0,cms_pfs
0700T,Molec fluor img sus nev 1st,0.0,33.28,cms_pfs
0701T,Molec fluor img sus nev ea,0.0,33.28,cms_pfs
0702T,Rem ther mntr ol tech sprt,0.0,0.0,master_cleaned
0703T,Rem ther mntr ol cog bhv,0.0,0.0,master_cleaned
0704T,Rem tx amblyopia setup&edu,0.0,99.84,cms_pfs
0705T,Rem tx amblyopia tech sprt,0.0,99.84,cms_pfs
0706T,Rem tx amblyopia i&r phy/qhp,0.0,66.56,cms_pfs
0707T,Njx b1 sub mtrl sbchdrl dfct,0.0,0.0,cms_pfs
0708T,Id ca immntx prep & 1st njx,0.0,0.0,cms_pfs
0709T,Id ca immntx each addl njx,0.0,0.0,cms_pfs
0710T,N-invas artl plaq alys,0.0,133.12,cms_pfs
0711T,N-nvs artl plaq alys dat prp,0.0,99.84,cms_pfs
0712T,N-nvs artl plaq alys quan,0.0,99.84,cms_pfs
0713T,N-nvs artl plaq alys rvw i&r,0.0,66.56,cms_pfs
0714T,Tpla b9 prst8 hyprplsa<50ml,0.0,0.0,cms_pfs
0715T,Perq trluml coronry lithotrp,0.0,0.0,master
0716T,Car acous wavfrm rec cad rsk,0.0,99.84,cms_pfs
0717T,Adrc ther prtl rc tear,0.0,0.0,cms_pfs
0718T,Adrc ther prtl rc tear njx,0.0,0.0,cms_pfs
0719T,Pst vrt jt rplcmt lmbr 1 sgm,0.0,0.0,cms_pfs
0720T,Prq elc nrv stim cn wo implt,0.0,0.0,master
0721T,Quan ct tiss charac w/o ct,0.0,33.28,cms_pfs
0722T,Quan ct tiss charac w/ct,0.0,33.28,cms_pfs
0723T,Qmrcp w/o dx mri sm anat ses,0.0,33.28,cms_pfs
0724T,Qmrcp w/dx mri same anatomy,0.0,33.28,cms_pfs
0725T,Vestibular dev impltj uni,0.0,0.0,cms_pfs
0726T,Rmvl implt vstibular dev uni,0.0,0.0,cms_pfs
0727T,Rmvl&rplcmt implt vstblr dev,0.0,0.0,cms_pfs
0728T,Dx alys vstblr implt uni 1st,0.0,232.96,cms_pfs
0729T,Dx alys vstblr implt uni sbq,0.0,232.96,cms_pfs
0730T,Trabeculotomy lsr w/oct gdn,0.0,0.0,cms_pfs
0731T,Augmnt ai-based fcl phnt a/r,0.0,0.0,cms_pfs
0732T,Immntx admn electroporatn im,0.0,0.0,cms_pfs
0733T,Rem r-t mtn nrehab ther sply,0.0,99.84,cms_pfs
0734T,Rem r-t mtn nrehab tx mgmt,0.0,66.56,cms_pfs
0735T,Prep tum cav iort prim crnot,0.0,0.0,cms_pfs
0736T,Colonic lavage 35+l water,0.0,0.0,cms_pfs
0737T,Xenograft impltj artclr surf,0.0,0.0,cms_pfs
0738T,Tx pln mag fld abltj prst8,0.0,0.0,cms_pfs
0739T,Abltj mal prst8 mag fld ndct,0.0,0.0,cms_pfs
0740T,Rem auton alg nsln cal setup,0.0,0.0,cms_pfs
0741T,Rem auton alg nsln data coll,0.0,99.84,cms_pfs
0742T,Aqmbf spect xers/strs & rest,0.0,33.28,cms_pfs
0743T,B1 str & fx rsk vrt fx assmt,0.0,33.28,cms_pfs
0744T,Insj bioprostc vlv fem vn,0.0,0.0,cms_pfs
0745T,Car ablt rad arr n-invas loc,0.0,0.0,cms_pfs
0746T,Car ablt rad arr cnv loc map,0.0,0.0,cms_pfs
0747T,Car ablt rad arrhyt dlvr rad,0.0,99.84,cms_pfs
0748T,Njx stm cl prdct anl sft tis,0.0,0.0,cms_pfs
0749T,B1 str&fx rsk assmt dxr-bmd,0.0,0.0,master_cleaned
0750T,B1 str&fx rsk asmt dxrbmd1vw,0.0,0.0,master_cleaned
0751T,Dgtz gls mcrscp sld level ii,0.0,99.84,cms_pfs
0752T,Dgtz gls mcrscp sld lvl iii,0.0,99.84,cms_pfs
0753T,Dgtz gls mcrscp sld level iv,0.0,99.84,cms_pfs
0754T,Dgtz gls mcrscp sld level v,0.0,99.84,cms_pfs
0755T,Dgtz gls mcrscp sld level vi,0.0,99.84,cms_pfs
0756T,Dgtz gls mcrscp sld spc grpi,0.0,99.84,cms_pfs
